Library,month,issues
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-07,2477
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-08,2310
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-09,2257
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-10,2391
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-11,1995
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2008-12,1569
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-01,2070
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-02,2007
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-03,2266
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-04,1955
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-05,1931
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-06,1889
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-07,2078
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-08,2155
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-09,2094
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-10,2042
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-11,1786
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2009-12,1264
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-01,1761
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-02,1709
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-03,1621
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-04,1550
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-05,1502
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-06,1834
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-07,2316
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-08,2210
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-09,1855
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-10,1754
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-11,1456
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-12,169
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-01,1405
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-02,1800
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-03,1983
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-04,1493
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-05,1595
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-06,1971
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-07,1760
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-08,1850
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-09,1694
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-10,1602
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-11,1935
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-12,1254
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-01,1715
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-02,1840
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-03,1968
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-04,1387
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-05,1364
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-06,1558
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-07,1485
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-08,1101
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-09,939
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-10,856
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-11,781
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-12,509
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-01,732
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-02,786
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-03,854
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-04,624
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-05,654
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-06,763
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-07,897
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-08,798
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-09,666
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-10,645
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-11,616
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-12,504
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-01,717
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-02,644
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-03,576
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-04,593
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-05,615
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-06,556
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-07,591
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-08,452
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-09,550
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-10,431
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-11,465
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-12,327
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-01,508
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-02,579
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-03,522
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-12,6
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-01,18
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-02,28
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-03,63
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-04,32
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-05,30
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-06,57
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-07,70
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-08,54
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-09,38
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-10,30
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2016-11,39
http://datadock.io/kal/data/id/resource/library/Newburn,2008-04,2639
http://datadock.io/kal/data/id/resource/library/Newburn,2008-05,2568
http://datadock.io/kal/data/id/resource/library/Newburn,2008-06,2323
http://datadock.io/kal/data/id/resource/library/Newburn,2008-07,2567
http://datadock.io/kal/data/id/resource/library/Newburn,2008-08,2899
http://datadock.io/kal/data/id/resource/library/Newburn,2008-09,2686
http://datadock.io/kal/data/id/resource/library/Newburn,2008-10,2851
http://datadock.io/kal/data/id/resource/library/Newburn,2008-11,2459
http://datadock.io/kal/data/id/resource/library/Newburn,2008-12,1946
http://datadock.io/kal/data/id/resource/library/Newburn,2009-01,2725
http://datadock.io/kal/data/id/resource/library/Newburn,2009-02,2888
http://datadock.io/kal/data/id/resource/library/Newburn,2009-03,2794
http://datadock.io/kal/data/id/resource/library/Newburn,2009-04,2181
http://datadock.io/kal/data/id/resource/library/Newburn,2009-05,2395
http://datadock.io/kal/data/id/resource/library/Newburn,2009-06,2242
http://datadock.io/kal/data/id/resource/library/Newburn,2009-07,2526
http://datadock.io/kal/data/id/resource/library/Newburn,2009-08,2474
http://datadock.io/kal/data/id/resource/library/Newburn,2009-09,2089
http://datadock.io/kal/data/id/resource/library/Newburn,2009-10,2343
http://datadock.io/kal/data/id/resource/library/Newburn,2009-11,2051
http://datadock.io/kal/data/id/resource/library/Newburn,2009-12,2070
http://datadock.io/kal/data/id/resource/library/Newburn,2010-01,2255
http://datadock.io/kal/data/id/resource/library/Newburn,2010-02,2222
http://datadock.io/kal/data/id/resource/library/Newburn,2010-03,2460
http://datadock.io/kal/data/id/resource/library/Newburn,2010-04,2121
http://datadock.io/kal/data/id/resource/library/Newburn,2010-05,2183
http://datadock.io/kal/data/id/resource/library/Newburn,2010-06,1953
http://datadock.io/kal/data/id/resource/library/Newburn,2010-07,2695
http://datadock.io/kal/data/id/resource/library/Newburn,2010-08,2472
http://datadock.io/kal/data/id/resource/library/Newburn,2010-09,2458
http://datadock.io/kal/data/id/resource/library/Newburn,2010-10,2261
http://datadock.io/kal/data/id/resource/library/Newburn,2010-11,2014
http://datadock.io/kal/data/id/resource/library/Newburn,2010-12,1472
http://datadock.io/kal/data/id/resource/library/Newburn,2011-01,2092
http://datadock.io/kal/data/id/resource/library/Newburn,2011-02,2073
http://datadock.io/kal/data/id/resource/library/Newburn,2011-03,2136
http://datadock.io/kal/data/id/resource/library/Newburn,2011-04,1841
http://datadock.io/kal/data/id/resource/library/Newburn,2011-05,2007
http://datadock.io/kal/data/id/resource/library/Newburn,2011-06,1876
http://datadock.io/kal/data/id/resource/library/Newburn,2011-07,2132
http://datadock.io/kal/data/id/resource/library/Newburn,2011-08,2253
http://datadock.io/kal/data/id/resource/library/Newburn,2011-09,2214
http://datadock.io/kal/data/id/resource/library/Newburn,2011-10,2025
http://datadock.io/kal/data/id/resource/library/Newburn,2011-11,2182
http://datadock.io/kal/data/id/resource/library/Newburn,2011-12,1390
http://datadock.io/kal/data/id/resource/library/Newburn,2012-01,1939
http://datadock.io/kal/data/id/resource/library/Newburn,2012-02,1788
http://datadock.io/kal/data/id/resource/library/Newburn,2012-03,2018
http://datadock.io/kal/data/id/resource/library/Newburn,2012-04,1759
http://datadock.io/kal/data/id/resource/library/Newburn,2012-05,1745
http://datadock.io/kal/data/id/resource/library/Newburn,2012-06,1576
http://datadock.io/kal/data/id/resource/library/Newburn,2012-07,1872
http://datadock.io/kal/data/id/resource/library/Newburn,2012-08,1780
http://datadock.io/kal/data/id/resource/library/Newburn,2012-09,1519
http://datadock.io/kal/data/id/resource/library/Newburn,2012-10,1609
http://datadock.io/kal/data/id/resource/library/Newburn,2012-11,1590
http://datadock.io/kal/data/id/resource/library/Newburn,2012-12,1023
http://datadock.io/kal/data/id/resource/library/Newburn,2013-01,1695
http://datadock.io/kal/data/id/resource/library/Newburn,2013-02,1471
http://datadock.io/kal/data/id/resource/library/Newburn,2013-03,1188
http://datadock.io/kal/data/id/resource/library/Newburn,2013-04,1528
http://datadock.io/kal/data/id/resource/library/Newburn,2013-05,1532
http://datadock.io/kal/data/id/resource/library/Newburn,2013-06,1564
http://datadock.io/kal/data/id/resource/library/Newburn,2013-07,1536
http://datadock.io/kal/data/id/resource/library/Newburn,2013-08,1664
http://datadock.io/kal/data/id/resource/library/Newburn,2013-09,1544
http://datadock.io/kal/data/id/resource/library/Newburn,2013-10,1587
http://datadock.io/kal/data/id/resource/library/Newburn,2013-11,1366
http://datadock.io/kal/data/id/resource/library/Newburn,2013-12,875
http://datadock.io/kal/data/id/resource/library/Newburn,2014-01,1240
http://datadock.io/kal/data/id/resource/library/Newburn,2014-02,1303
http://datadock.io/kal/data/id/resource/library/Newburn,2014-03,1312
http://datadock.io/kal/data/id/resource/library/Newburn,2014-04,1137
http://datadock.io/kal/data/id/resource/library/Newburn,2014-05,1339
http://datadock.io/kal/data/id/resource/library/Newburn,2014-06,1043
http://datadock.io/kal/data/id/resource/library/Newburn,2014-07,1299
http://datadock.io/kal/data/id/resource/library/Newburn,2014-08,1184
http://datadock.io/kal/data/id/resource/library/Newburn,2014-09,1188
http://datadock.io/kal/data/id/resource/library/Newburn,2014-10,1026
http://datadock.io/kal/data/id/resource/library/Newburn,2014-11,945
http://datadock.io/kal/data/id/resource/library/Newburn,2014-12,726
http://datadock.io/kal/data/id/resource/library/Newburn,2015-01,1114
http://datadock.io/kal/data/id/resource/library/Newburn,2015-02,1413
http://datadock.io/kal/data/id/resource/library/Newburn,2015-03,35
http://datadock.io/kal/data/id/resource/library/Newburn,2015-08,1
http://datadock.io/kal/data/id/resource/library/Newburn,2015-09,511
http://datadock.io/kal/data/id/resource/library/Newburn,2015-10,1433
http://datadock.io/kal/data/id/resource/library/Newburn,2015-11,1122
http://datadock.io/kal/data/id/resource/library/Newburn,2015-12,749
http://datadock.io/kal/data/id/resource/library/Newburn,2016-01,1051
http://datadock.io/kal/data/id/resource/library/Newburn,2016-02,1279
http://datadock.io/kal/data/id/resource/library/Newburn,2016-03,962
http://datadock.io/kal/data/id/resource/library/Newburn,2016-04,1082
http://datadock.io/kal/data/id/resource/library/Newburn,2016-05,992
http://datadock.io/kal/data/id/resource/library/Newburn,2016-06,816
http://datadock.io/kal/data/id/resource/library/Newburn,2016-07,1009
http://datadock.io/kal/data/id/resource/library/Newburn,2016-08,1107
http://datadock.io/kal/data/id/resource/library/Newburn,2016-09,885
http://datadock.io/kal/data/id/resource/library/Newburn,2016-10,914
http://datadock.io/kal/data/id/resource/library/Newburn,2016-11,783
http://datadock.io/kal/data/id/resource/library/Outer West,2008-04,11375
http://datadock.io/kal/data/id/resource/library/Outer West,2008-05,10871
http://datadock.io/kal/data/id/resource/library/Outer West,2008-06,10743
http://datadock.io/kal/data/id/resource/library/Outer West,2008-07,11805
http://datadock.io/kal/data/id/resource/library/Outer West,2008-08,12534
http://datadock.io/kal/data/id/resource/library/Outer West,2008-09,12128
http://datadock.io/kal/data/id/resource/library/Outer West,2008-10,12302
http://datadock.io/kal/data/id/resource/library/Outer West,2008-11,10535
http://datadock.io/kal/data/id/resource/library/Outer West,2008-12,9039
http://datadock.io/kal/data/id/resource/library/Outer West,2009-01,10376
http://datadock.io/kal/data/id/resource/library/Outer West,2009-02,9877
http://datadock.io/kal/data/id/resource/library/Outer West,2009-03,11082
http://datadock.io/kal/data/id/resource/library/Outer West,2009-04,11390
http://datadock.io/kal/data/id/resource/library/Outer West,2009-05,10737
http://datadock.io/kal/data/id/resource/library/Outer West,2009-06,10475
http://datadock.io/kal/data/id/resource/library/Outer West,2009-07,10840
http://datadock.io/kal/data/id/resource/library/Outer West,2009-08,11012
http://datadock.io/kal/data/id/resource/library/Outer West,2009-09,10811
http://datadock.io/kal/data/id/resource/library/Outer West,2009-10,11098
http://datadock.io/kal/data/id/resource/library/Outer West,2009-11,9948
http://datadock.io/kal/data/id/resource/library/Outer West,2009-12,7970
http://datadock.io/kal/data/id/resource/library/Outer West,2010-01,9333
http://datadock.io/kal/data/id/resource/library/Outer West,2010-02,9841
http://datadock.io/kal/data/id/resource/library/Outer West,2010-03,10744
http://datadock.io/kal/data/id/resource/library/Outer West,2010-04,10058
http://datadock.io/kal/data/id/resource/library/Outer West,2010-05,9030
http://datadock.io/kal/data/id/resource/library/Outer West,2010-06,9601
http://datadock.io/kal/data/id/resource/library/Outer West,2010-07,11633
http://datadock.io/kal/data/id/resource/library/Outer West,2010-08,10800
http://datadock.io/kal/data/id/resource/library/Outer West,2010-09,9085
http://datadock.io/kal/data/id/resource/library/Outer West,2010-10,10361
http://datadock.io/kal/data/id/resource/library/Outer West,2010-11,8809
http://datadock.io/kal/data/id/resource/library/Outer West,2010-12,7643
http://datadock.io/kal/data/id/resource/library/Outer West,2011-01,9718
http://datadock.io/kal/data/id/resource/library/Outer West,2011-02,9813
http://datadock.io/kal/data/id/resource/library/Outer West,2011-03,10417
http://datadock.io/kal/data/id/resource/library/Outer West,2011-04,8250
http://datadock.io/kal/data/id/resource/library/Outer West,2011-05,9934
http://datadock.io/kal/data/id/resource/library/Outer West,2011-06,9048
http://datadock.io/kal/data/id/resource/library/Outer West,2011-07,9715
http://datadock.io/kal/data/id/resource/library/Outer West,2011-08,10136
http://datadock.io/kal/data/id/resource/library/Outer West,2011-09,9053
http://datadock.io/kal/data/id/resource/library/Outer West,2011-10,8850
http://datadock.io/kal/data/id/resource/library/Outer West,2011-11,8044
http://datadock.io/kal/data/id/resource/library/Outer West,2011-12,6900
http://datadock.io/kal/data/id/resource/library/Outer West,2012-01,8046
http://datadock.io/kal/data/id/resource/library/Outer West,2012-02,7710
http://datadock.io/kal/data/id/resource/library/Outer West,2012-03,8080
http://datadock.io/kal/data/id/resource/library/Outer West,2012-04,7819
http://datadock.io/kal/data/id/resource/library/Outer West,2012-05,7655
http://datadock.io/kal/data/id/resource/library/Outer West,2012-06,7165
http://datadock.io/kal/data/id/resource/library/Outer West,2012-07,8577
http://datadock.io/kal/data/id/resource/library/Outer West,2012-08,8389
http://datadock.io/kal/data/id/resource/library/Outer West,2012-09,7207
http://datadock.io/kal/data/id/resource/library/Outer West,2012-10,7920
http://datadock.io/kal/data/id/resource/library/Outer West,2012-11,7368
http://datadock.io/kal/data/id/resource/library/Outer West,2012-12,5249
http://datadock.io/kal/data/id/resource/library/Outer West,2013-01,6654
http://datadock.io/kal/data/id/resource/library/Outer West,2013-02,6525
http://datadock.io/kal/data/id/resource/library/Outer West,2013-03,7075
http://datadock.io/kal/data/id/resource/library/Outer West,2013-04,6944
http://datadock.io/kal/data/id/resource/library/Outer West,2013-05,7618
http://datadock.io/kal/data/id/resource/library/Outer West,2013-06,6880
http://datadock.io/kal/data/id/resource/library/Outer West,2013-07,8209
http://datadock.io/kal/data/id/resource/library/Outer West,2013-08,8365
http://datadock.io/kal/data/id/resource/library/Outer West,2013-09,7001
http://datadock.io/kal/data/id/resource/library/Outer West,2013-10,7429
http://datadock.io/kal/data/id/resource/library/Outer West,2013-11,6646
http://datadock.io/kal/data/id/resource/library/Outer West,2013-12,5418
http://datadock.io/kal/data/id/resource/library/Outer West,2014-01,7054
http://datadock.io/kal/data/id/resource/library/Outer West,2014-02,6448
http://datadock.io/kal/data/id/resource/library/Outer West,2014-03,6237
http://datadock.io/kal/data/id/resource/library/Outer West,2014-04,6141
http://datadock.io/kal/data/id/resource/library/Outer West,2014-05,6579
http://datadock.io/kal/data/id/resource/library/Outer West,2014-06,5737
http://datadock.io/kal/data/id/resource/library/Outer West,2014-07,6623
http://datadock.io/kal/data/id/resource/library/Outer West,2014-08,6775
http://datadock.io/kal/data/id/resource/library/Outer West,2014-09,5916
http://datadock.io/kal/data/id/resource/library/Outer West,2014-10,6125
http://datadock.io/kal/data/id/resource/library/Outer West,2014-11,5159
http://datadock.io/kal/data/id/resource/library/Outer West,2014-12,4263
http://datadock.io/kal/data/id/resource/library/Outer West,2015-01,5247
http://datadock.io/kal/data/id/resource/library/Outer West,2015-02,5289
http://datadock.io/kal/data/id/resource/library/Outer West,2015-03,5472
http://datadock.io/kal/data/id/resource/library/Outer West,2015-04,5328
http://datadock.io/kal/data/id/resource/library/Outer West,2015-05,3887
http://datadock.io/kal/data/id/resource/library/Outer West,2015-06,5047
http://datadock.io/kal/data/id/resource/library/Outer West,2015-07,6122
http://datadock.io/kal/data/id/resource/library/Outer West,2015-08,5984
http://datadock.io/kal/data/id/resource/library/Outer West,2015-09,5554
http://datadock.io/kal/data/id/resource/library/Outer West,2015-10,5424
http://datadock.io/kal/data/id/resource/library/Outer West,2015-11,5040
http://datadock.io/kal/data/id/resource/library/Outer West,2015-12,4091
http://datadock.io/kal/data/id/resource/library/Outer West,2016-01,5110
http://datadock.io/kal/data/id/resource/library/Outer West,2016-02,5014
http://datadock.io/kal/data/id/resource/library/Outer West,2016-03,5356
http://datadock.io/kal/data/id/resource/library/Outer West,2016-04,5354
http://datadock.io/kal/data/id/resource/library/Outer West,2016-05,3838
http://datadock.io/kal/data/id/resource/library/Outer West,2016-06,3768
http://datadock.io/kal/data/id/resource/library/Outer West,2016-07,4101
http://datadock.io/kal/data/id/resource/library/Outer West,2016-08,3927
http://datadock.io/kal/data/id/resource/library/Outer West,2016-09,4128
http://datadock.io/kal/data/id/resource/library/Outer West,2016-10,3566
http://datadock.io/kal/data/id/resource/library/Outer West,2016-11,3727
http://datadock.io/kal/data/id/resource/library/Walker,2008-04,2602
http://datadock.io/kal/data/id/resource/library/Walker,2008-05,2736
http://datadock.io/kal/data/id/resource/library/Walker,2008-06,3066
http://datadock.io/kal/data/id/resource/library/Walker,2008-07,3526
http://datadock.io/kal/data/id/resource/library/Walker,2008-08,3211
http://datadock.io/kal/data/id/resource/library/Walker,2008-09,2763
http://datadock.io/kal/data/id/resource/library/Walker,2008-10,2948
http://datadock.io/kal/data/id/resource/library/Walker,2008-11,2449
http://datadock.io/kal/data/id/resource/library/Walker,2008-12,1956
http://datadock.io/kal/data/id/resource/library/Walker,2009-01,2930
http://datadock.io/kal/data/id/resource/library/Walker,2009-02,2811
http://datadock.io/kal/data/id/resource/library/Walker,2009-03,3053
http://datadock.io/kal/data/id/resource/library/Walker,2009-04,2314
http://datadock.io/kal/data/id/resource/library/Walker,2009-05,2161
http://datadock.io/kal/data/id/resource/library/Walker,2009-06,2416
http://datadock.io/kal/data/id/resource/library/Walker,2009-07,2666
http://datadock.io/kal/data/id/resource/library/Walker,2009-08,2240
http://datadock.io/kal/data/id/resource/library/Walker,2009-09,2611
http://datadock.io/kal/data/id/resource/library/Walker,2009-10,2133
http://datadock.io/kal/data/id/resource/library/Walker,2009-11,1954
http://datadock.io/kal/data/id/resource/library/Walker,2009-12,1718
http://datadock.io/kal/data/id/resource/library/Walker,2010-01,2197
http://datadock.io/kal/data/id/resource/library/Walker,2010-02,1940
http://datadock.io/kal/data/id/resource/library/Walker,2010-03,2523
http://datadock.io/kal/data/id/resource/library/Walker,2010-04,2303
http://datadock.io/kal/data/id/resource/library/Walker,2010-05,2245
http://datadock.io/kal/data/id/resource/library/Walker,2010-06,2168
http://datadock.io/kal/data/id/resource/library/Walker,2010-07,2885
http://datadock.io/kal/data/id/resource/library/Walker,2010-08,3297
http://datadock.io/kal/data/id/resource/library/Walker,2010-09,2547
http://datadock.io/kal/data/id/resource/library/Walker,2010-10,2813
http://datadock.io/kal/data/id/resource/library/Walker,2010-11,2863
http://datadock.io/kal/data/id/resource/library/Walker,2010-12,1330
http://datadock.io/kal/data/id/resource/library/Walker,2011-01,2425
http://datadock.io/kal/data/id/resource/library/Walker,2011-02,2015
http://datadock.io/kal/data/id/resource/library/Walker,2011-03,2378
http://datadock.io/kal/data/id/resource/library/Walker,2011-04,1903
http://datadock.io/kal/data/id/resource/library/Walker,2011-05,2141
http://datadock.io/kal/data/id/resource/library/Walker,2011-06,2284
http://datadock.io/kal/data/id/resource/library/Walker,2011-07,3178
http://datadock.io/kal/data/id/resource/library/Walker,2011-08,2279
http://datadock.io/kal/data/id/resource/library/Walker,2011-09,1850
http://datadock.io/kal/data/id/resource/library/Walker,2011-10,2726
http://datadock.io/kal/data/id/resource/library/Walker,2011-11,1783
http://datadock.io/kal/data/id/resource/library/Walker,2011-12,1489
http://datadock.io/kal/data/id/resource/library/Walker,2012-01,1852
http://datadock.io/kal/data/id/resource/library/Walker,2012-02,1729
http://datadock.io/kal/data/id/resource/library/Walker,2012-03,1558
http://datadock.io/kal/data/id/resource/library/Walker,2012-04,1783
http://datadock.io/kal/data/id/resource/library/Walker,2012-05,1403
http://datadock.io/kal/data/id/resource/library/Walker,2012-06,1577
http://datadock.io/kal/data/id/resource/library/Walker,2012-07,2093
http://datadock.io/kal/data/id/resource/library/Walker,2012-08,2568
http://datadock.io/kal/data/id/resource/library/Walker,2012-09,1871
http://datadock.io/kal/data/id/resource/library/Walker,2012-10,1427
http://datadock.io/kal/data/id/resource/library/Walker,2012-11,1501
http://datadock.io/kal/data/id/resource/library/Walker,2012-12,877
http://datadock.io/kal/data/id/resource/library/Walker,2013-01,1525
http://datadock.io/kal/data/id/resource/library/Walker,2013-02,1180
http://datadock.io/kal/data/id/resource/library/Walker,2013-03,1043
http://datadock.io/kal/data/id/resource/library/Walker,2013-04,1125
http://datadock.io/kal/data/id/resource/library/Walker,2013-05,1025
http://datadock.io/kal/data/id/resource/library/Walker,2013-06,933
http://datadock.io/kal/data/id/resource/library/Walker,2013-07,741
http://datadock.io/kal/data/id/resource/library/Walker,2013-08,834
http://datadock.io/kal/data/id/resource/library/Walker,2013-09,840
http://datadock.io/kal/data/id/resource/library/Walker,2013-10,915
http://datadock.io/kal/data/id/resource/library/Walker,2013-11,742
http://datadock.io/kal/data/id/resource/library/Walker,2013-12,375
http://datadock.io/kal/data/id/resource/library/Walker,2014-01,809
http://datadock.io/kal/data/id/resource/library/Walker,2014-02,612
http://datadock.io/kal/data/id/resource/library/Walker,2014-03,589
http://datadock.io/kal/data/id/resource/library/Walker,2014-04,595
http://datadock.io/kal/data/id/resource/library/Walker,2014-05,697
http://datadock.io/kal/data/id/resource/library/Walker,2014-06,672
http://datadock.io/kal/data/id/resource/library/Walker,2014-07,940
http://datadock.io/kal/data/id/resource/library/Walker,2014-08,790
http://datadock.io/kal/data/id/resource/library/Walker,2014-09,513
http://datadock.io/kal/data/id/resource/library/Walker,2014-10,552
http://datadock.io/kal/data/id/resource/library/Walker,2014-11,448
http://datadock.io/kal/data/id/resource/library/Walker,2014-12,379
http://datadock.io/kal/data/id/resource/library/Walker,2015-01,273
http://datadock.io/kal/data/id/resource/library/Walker,2015-02,424
http://datadock.io/kal/data/id/resource/library/Walker,2015-03,493
http://datadock.io/kal/data/id/resource/library/Walker,2015-04,390
http://datadock.io/kal/data/id/resource/library/Walker,2015-05,368
http://datadock.io/kal/data/id/resource/library/Walker,2015-06,398
http://datadock.io/kal/data/id/resource/library/Walker,2015-07,823
http://datadock.io/kal/data/id/resource/library/Walker,2015-08,596
http://datadock.io/kal/data/id/resource/library/Walker,2015-09,375
http://datadock.io/kal/data/id/resource/library/Walker,2015-10,437
http://datadock.io/kal/data/id/resource/library/Walker,2015-11,368
http://datadock.io/kal/data/id/resource/library/Walker,2015-12,175
http://datadock.io/kal/data/id/resource/library/Walker,2016-01,353
http://datadock.io/kal/data/id/resource/library/Walker,2016-02,364
http://datadock.io/kal/data/id/resource/library/Walker,2016-03,352
http://datadock.io/kal/data/id/resource/library/Walker,2016-04,356
http://datadock.io/kal/data/id/resource/library/Walker,2016-05,377
http://datadock.io/kal/data/id/resource/library/Walker,2016-06,385
http://datadock.io/kal/data/id/resource/library/Walker,2016-07,458
http://datadock.io/kal/data/id/resource/library/Walker,2016-08,338
http://datadock.io/kal/data/id/resource/library/Walker,2016-09,258
http://datadock.io/kal/data/id/resource/library/Walker,2016-10,356
http://datadock.io/kal/data/id/resource/library/Walker,2016-11,307
http://datadock.io/kal/data/id/resource/library/West End,2008-04,2274
http://datadock.io/kal/data/id/resource/library/West End,2008-05,2054
http://datadock.io/kal/data/id/resource/library/West End,2008-06,2109
http://datadock.io/kal/data/id/resource/library/West End,2008-07,2512
http://datadock.io/kal/data/id/resource/library/West End,2008-08,2758
http://datadock.io/kal/data/id/resource/library/West End,2008-09,2417
http://datadock.io/kal/data/id/resource/library/West End,2008-10,2115
http://datadock.io/kal/data/id/resource/library/West End,2008-11,3601
http://datadock.io/kal/data/id/resource/library/West End,2008-12,3745
http://datadock.io/kal/data/id/resource/library/West End,2009-01,4641
http://datadock.io/kal/data/id/resource/library/West End,2009-02,5252
http://datadock.io/kal/data/id/resource/library/West End,2009-03,5180
http://datadock.io/kal/data/id/resource/library/West End,2009-04,5123
http://datadock.io/kal/data/id/resource/library/West End,2009-05,4476
http://datadock.io/kal/data/id/resource/library/West End,2009-06,5143
http://datadock.io/kal/data/id/resource/library/West End,2009-07,6328
