Library,month,enquiries
http://datadock.io/kal/data/id/resource/library/West End,2016-03,2412
http://datadock.io/kal/data/id/resource/library/West End,2016-04,2504
http://datadock.io/kal/data/id/resource/library/West End,2016-05,2434
http://datadock.io/kal/data/id/resource/library/West End,2016-06,2453
http://datadock.io/kal/data/id/resource/library/West End,2016-07,2594
http://datadock.io/kal/data/id/resource/library/West End,2016-08,3103
http://datadock.io/kal/data/id/resource/library/West End,2016-09,2197
http://datadock.io/kal/data/id/resource/library/West End,2016-10,3012
http://datadock.io/kal/data/id/resource/library/West End,2016-11,2510
http://datadock.io/kal/data/id/resource/library/
